1267a_num1.png,1271a_num1.png,0
0135a_num1.png,0177c_num3.png,0
1202a_num1.png,1255b_num2.png,0
0629a_num1.png,0651b_num1.png,0
1156a_num1.png,1158c_num5.png,0
0297a_num1.png,0307b_num1.png,0
1196a_num1.png,1228b_num3.png,0
0774b_num2.png,0825a_num2.png,0
0238a_num1.png,0291c_num3.png,0
0664a_num1.png,0699c_num2.png,0
1467a_num1.png,1499b_num2.png,0
1374a_num1.png,1413c_num2.png,0
1433a_num1.png,1434c_num2.png,0
0155a_num1.png,0191c_num4.png,0
0937b_num1.png,0973a_num1.png,0
0187a_num1.png,0194a_num6.png,0
0830a_num1.png,0870b_num1.png,0
0129a_num1.png,0172bb_num1.png,0
0236a_num1.png,0280c_num1.png,0
1089a_num1.png,1101a_num6.png,0
0475a_num1.png,0519a_num1.png,0
1254a_num1.png,1303b_num1.png,0
0644a_num1.png,0664b_num6.png,0
0251a_num1.png,0310c_num4.png,0
0105a_num1.png,0111a_num3.png,0
0966a_num1.png,0989a_num1.png,0
0640a_num1.png,0644a_num4.png,0
0132a_num1.png,0164b_num3.png,0
1293c_num1.png,1345a_num3.png,0
1088a_num2.png,1093a_num5.png,0
0255a_num1.png,0269a_num4.png,0
0687a_num1.png,0726c_num2.png,0
0711a_num1.png,0724c_num2.png,0
0206a_num1.png,0236c_num2.png,0
1325a_num1.png,1330b_num6.png,0
0551a_num1.png,0579bb_num1.png,0
1137a_num1.png,1178a_num5.png,0
0285a_num1.png,0320a_num4.png,0
0431a_num1.png,0456c_num1.png,0
0779a_num1.png,0791b_num1.png,0
1531a_num2.png,1539a_num1.png,0
1477a_num2.png,1526c_num2.png,0
1323a_num1.png,1381aa_num2.png,0
0710a_num1.png,0765b_num5.png,0
1377a_num1.png,1413c_num3.png,0
1429a_num1.png,1443a_num1.png,0
0206a_num1.png,0213b_num2.png,0
1245a_num1.png,1281c_num5.png,0
1219a_num1.png,1241c_num2.png,0
0617a_num1.png,0637b_num1.png,0
0769aa_num1.png,0782c_num4.png,0
0278a_num1.png,0300a_num4.png,0
0799c_num2.png,0825a_num4.png,0
0935a_num1.png,0937b_num3.png,0
0863a_num2.png,0872c_num4.png,0
1369a_num1.png,1393b_num1.png,0
1360a_num1.png,1411a_num1.png,0
1278a_num1.png,1329aa_num1.png,0
0608a_num1.png,0666c_num5.png,0
0238a_num1.png,0299c_num1.png,0
0262a_num1.png,0319b_num1.png,0
0617a_num1.png,0621b_num1.png,0
1499a_num1.png,1550a_num5.png,0
0791a_num1.png,0797a_num1.png,0
0855a_num1.png,0883a_num1.png,0
0710a_num1.png,0752b_num3.png,0
1329a_num1.png,1356c_num2.png,0
1466a_num1.png,1482b_num1.png,0
1509a_num1.png,1537b_num4.png,0
1233b_num1.png,1259c_num5.png,0
0573a_num1.png,0615a_num1.png,0
0641a_num1.png,0664c_num6.png,0
0664a_num1.png,0699a_num3.png,0
1150a_num1.png,1155c_num2.png,0
0996b_num1.png,1049a_num2.png,0
0386a_num1.png,0435c_num2.png,0
0178a_num1.png,0189c_num1.png,0
0671a_num1.png,0720a_num1.png,0
0163a_num1.png,0191a_num4.png,0
0555a_num1.png,0564a_num2.png,0
1510a_num1.png,1524b_num2.png,0
0198b_num1.png,0231b_num3.png,0
0366a_num1.png,0402a_num2.png,0
0895a_num1.png,0905c_num7.png,0
1489a_num1.png,1509b_num2.png,0
0647a_num1.png,0687bb_num1.png,0
0699a_num1.png,0734b_num3.png,0
0697a_num1.png,0732c_num1.png,0
0414a_num1.png,0435a_num4.png,0
0062a_num1.png,0117c_num4.png,0
0851a_num1.png,0862b_num4.png,0
